movieID,Title,Year,Director,Actors,Rating,Runtime (Mins),Censor Rating,Genre,Sub_Genre,Streaming
3246,Predator,1987,John McTiernan,"Arnold Schwarzenegger, Carl Weathers, Kevin Peter Hall, Elpidia Carrillo",7.8,107,A,Action," Adventure,  Horror",Hulu
3247,Predator 2,1990,Stephen Hopkins,"Danny Glover, Gary Busey, Kevin Peter Hall, RubÃ©n Blades",6.3,108,R,Action," Horror,  Sci-Fi","Netflix, Hulu"
3248,Predators,2010,NimrÃ³d Antal,"Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga",6.4,107,A,Action," Adventure,  Sci-Fi","Netflix, Hulu"
3249,Predestination,2014,"Directors:Michael Spierig, Peter Spierig","Ethan Hawke, Sarah Snook, Noah Taylor, Madeleine West",7.4,97,18,Action," Drama,  Sci-Fi",Hulu
3250,Premium Rush,2012,David Koepp,"Joseph Gordon-Levitt, Michael Shannon, Dania Ramirez, Sean Kennedy",6.5,91,UA,Action," Crime,  Thriller","Netflix, Hulu"
3251,Premonition,2007,Mennan Yapo,"Sandra Bullock, Julian McMahon, Amber Valletta, Shyann McClure",5.9,96,UA,Drama," Fantasy,  Mystery","Amazon, Netflix, Hulu, Vudu"
3252,Presumed Innocent,1990,Alan J. Pakula,"Harrison Ford, Raul Julia, Greta Scacchi, Brian Dennehy",6.9,127,UA,Mystery, Thriller,"Hulu, Amazon"
3253,Pretty in Pink,1986,Howard Deutch,"Molly Ringwald, Jon Cryer, Harry Dean Stanton, Annie Potts",6.7,97,UA,Comedy," Drama,  Romance","Amazon, Netflix, Hulu, Vudu"
3254,Pretty Woman,1990,Garry Marshall,"Richard Gere, Julia Roberts, Jason Alexander, Laura San Giacomo",7.1,119,A,Comedy, Romance,"Netflix, Amazon"
3255,Prey,2022,Dan Trachtenberg,"Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp",7.2,99,R,Action," Adventure,  Drama",Hulu
3256,Pride,2014,Matthew Warchus,"Bill Nighy, Imelda Staunton, Dominic West, Paddy Considine",7.8,119,R,Biography," Comedy,  Drama","Netflix, Amazon"
3257,Pride & Prejudice,2005,Joe Wright,"Keira Knightley, Matthew Macfadyen, Brenda Blethyn, Donald Sutherland",7.8,129,13,Drama, Romance,None
3258,Pride and Glory,2008,Gavin O'Connor,"Edward Norton, Colin Farrell, Noah Emmerich, Jon Voight",6.6,130,R,Crime," Drama,  Thriller","Hulu, Amazon"
3259,Pride and Prejudice and Zombies,2016,Burr Steers,"Lily James, Sam Riley, Jack Huston, Bella Heathcote",5.8,108,PG-13,Action," Comedy,  Fantasy",Hulu
3260,Priest,2011,Scott Stewart,"Paul Bettany, Cam Gigandet, Maggie Q, Karl Urban",5.7,87,PG-13,Action," Fantasy,  Horror","Vudu, Netflix"
3261,Primal Fear,1996,Gregory Hoblit,"Richard Gere, Laura Linney, Edward Norton, John Mahoney",7.7,129,A,Crime," Drama,  Mystery","Hulu, Amazon"
3262,Primary Colors,1998,Mike Nichols,"John Travolta, Emma Thompson, Kathy Bates, Larry Hagman",6.7,143,R,Comedy, Drama,Youtube
3263,Prime,2005,Ben Younger,"Uma Thurman, Meryl Streep, Bryan Greenberg, Jon Abrahams",6.2,105,PG-13,Comedy," Drama,  Romance",None
3264,Primer,2004,Shane Carruth,"Shane Carruth, David Sullivan, Casey Gooden, Anand Upadhyaya",6.8,77,PG-13,Drama," Sci-Fi,  Thriller","Hulu, Netflix"
3265,Prince of Persia: The Sands of Time,2010,Mike Newell,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina",6.6,116,UA,Action," Adventure,  Fantasy","Netflix, Hulu"
3266,Prisoners,2013,Denis Villeneuve,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo",8.1,153,A,Crime," Drama,  Mystery",Youtube
3267,Private Benjamin,1980,Howard Zieff,"Goldie Hawn, Eileen Brennan, Armand Assante, Robert Webber",6.2,109,A,Comedy, War,Hulu
3268,Private Parts,1997,Betty Thomas,"Howard Stern, Mary McCormack, Robin Quivers, Fred Norris",6.9,109,R,Biography," Comedy,  Drama",Hulu
3269,Problem Child,1990,Dennis Dugan,"Michael Oliver, John Ritter, Jack Warden, Gilbert Gottfried",5.4,81,U,Comedy, Family,Vudu
3270,Professor Marston and the Wonder Women,2017,Angela Robinson,"Luke Evans, Rebecca Hall, Bella Heathcote, Connie Britton",7,108,R,Biography," Drama,  History",Hulu
3271,Profondo rosso,1975,Dario Argento,"David Hemmings, Daria Nicolodi, Gabriele Lavia, Macha MÃ©ril",7.5,127,Not Rated,Horror," Mystery,  Thriller","Hulu, Amazon"
3272,Project Almanac,2015,Dean Israelite,"Amy Landecker, Sofia Black-D'Elia, Virginia Gardner, Jonny Weston",6.3,106,PG-13,Drama," Mystery,  Sci-Fi",Hulu
3273,Project Power,2020,"Directors:Henry Joost, Ariel Schulman","Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback, Rodrigo Santoro",6,113,16,Action," Crime,  Sci-Fi","Netflix, Hulu"
3274,Project X,2012,Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame",6.6,88,R,Comedy,Comedy,"Vudu, Netflix"
3275,Prometheus,2012,Ridley Scott,"Noomi Rapace, Logan Marshall-Green, Michael Fassbender, Charlize Theron",7,124,A,Adventure," Mystery,  Sci-Fi","Netflix, Amazon"
3276,Promised Land,2012,Gus Van Sant,"Matt Damon, Frances McDormand, John Krasinski, Hal Holbrook",6.6,106,R,Drama,Drama,Hulu
3277,Promising Young Woman,2020,Emerald Fennell,"Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown",7.5,113,A,Crime," Drama,  Mystery",Netflix
3278,Proof,2005,John Madden,"Gwyneth Paltrow, Anthony Hopkins, Hope Davis, Jake Gyllenhaal",6.7,100,PG-13,Drama, Mystery,"Amazon, Netflix, Hulu, Vudu"
3279,Proof of Life,2000,Taylor Hackford,"Meg Ryan, Russell Crowe, David Morse, Pamela Reed",6.3,135,UA,Action," Drama,  Thriller","Netflix, Hulu"
3280,Prospect,2018,"Directors:Christopher Caldwell, Zeek Earl","Sophie Thatcher, Jay Duplass, Pedro Pascal, Luke Pitzrick",6.3,100,R,Adventure," Drama,  Sci-Fi",None
3281,Psycho,1960,Alfred Hitchcock,"Anthony Perkins, Janet Leigh, Vera Miles, John Gavin",8.5,109,A,Horror," Mystery,  Thriller",Hulu
3282,Psycho,1998,Gus Van Sant,"Vince Vaughn, Anne Heche, Julianne Moore, Viggo Mortensen",4.6,105,A,Horror," Mystery,  Thriller",None
3283,Psycho II,1983,Richard Franklin,"Anthony Perkins, Vera Miles, Meg Tilly, Robert Loggia",6.5,113,A,Crime," Horror,  Mystery",Netflix
3284,Public Enemies,2009,Michael Mann,"Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke",7,140,A,Action," Biography,  Crime","Netflix, Hulu"
3285,Pulp Fiction,1994,Quentin Tarantino,"John Travolta, Uma Thurman, Samuel L. Jackson, Bruce Willis",8.9,154,A,Crime, Drama,Youtube
3286,Pump Up the Volume,1990,Allan Moyle,"Christian Slater, Samantha Mathis, Anthony Lucero, Andy Romano",7.2,102,UA,Comedy," Drama,  Music",None
3287,Punch-Drunk Love,2002,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman, Jason Andrews",7.3,95,R,Comedy," Drama,  Romance","Amazon, Netflix, Hulu, Vudu"
3288,Punisher: War Zone,2008,Lexi Alexander,"Ray Stevenson, Dominic West, Julie Benz, Doug Hutchison",5.9,103,A,Action," Crime,  Drama",None
3289,Purple Hearts,2022,Elizabeth Allen Rosenbaum,"Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim",6.7,122,UA 16+,Drama," Music,  Romance","Netflix, Amazon"
3290,Push,2009,Paul McGuigan,"Camilla Belle, Dakota Fanning, Chris Evans, Colin Ford",6.1,111,PG-13,Action," Sci-Fi,  Thriller","Netflix, Hulu"
3291,Pusher,1996,Nicolas Winding Refn,"Kim Bodnia, Zlatko Buric, Laura DrasbÃ¦k, Slavko Labovic",7.3,110,Not Rated,Crime, Thriller,Hulu
3292,Pushing Tin,1999,Mike Newell,"John Cusack, Billy Bob Thornton, Cate Blanchett, Angelina Jolie",6,124,A,Comedy," Drama,  Romance","Netflix, Amazon"
3293,Pushpa: The Rise - Part 1,2021,Sukumar,"Allu Arjun, Fahadh Faasil, Rashmika Mandanna, Dhananjaya",7.6,179,UA,Action," Adventure,  Crime",Hulu
3294,Puss in Boots,2011,Chris Miller,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",6.6,90,U,Animation," Adventure,  Comedy",Amazon
3295,Qu'est-ce qu'on a fait au bon Dieu?,2014,Philippe de Chauveron,"Christian Clavier, Chantal Lauby, Ary Abittan, Medi Sadoun",7,97,Not Rated,Comedy,Comedy,"Amazon, Netflix, Hulu, Vudu"
3296,Quantum of Solace,2008,Marc Forster,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench",6.6,106,UA,Action," Adventure,  Thriller","Netflix, Hulu"
3297,Queen,2013,Vikas Bahl,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Jeffrey Ho",8.1,146,UA,Adventure," Comedy,  Drama",Youtube
3298,Queen & Slim,2019,Melina Matsoukas,"Daniel Kaluuya, Jodie Turner-Smith, Bokeem Woodbine, ChloÃ« Sevigny",7.1,132,R,Crime," Drama,  Romance","Hulu, Amazon"
3299,Queen of the Damned,2002,Michael Rymer,"Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez",5.2,101,A,Drama," Fantasy,  Horror",None
3300,Quills,2000,Philip Kaufman,"Geoffrey Rush, Kate Winslet, Joaquin Phoenix, Michael Caine",7.3,124,Not Rated,Biography, Drama,"Netflix, Amazon"
3301,Quiz Show,1994,Robert Redford,"Ralph Fiennes, John Turturro, Rob Morrow, Paul Scofield",7.5,133,U,Biography," Drama,  History","Hulu, Amazon"
3302,"Quo vadis, Aida?",2020,Jasmila Zbanic,"Jasna Djuricic, Izudin Bajrovic, Boris Ler, Dino Bajrovic",8,101,Not Rated,Drama," History,  War",None
3303,R.I.P.D.,2013,Robert Schwentke,"Ryan Reynolds, Jeff Bridges, Mary-Louise Parker, Kevin Bacon",5.6,96,A,Action," Adventure,  Comedy","Amazon, Netflix, Hulu, Vudu"
3304,Raanjhanaa,2013,Aanand L. Rai,"Dhanush, Sonam Kapoor, Mohd. Zeeshan Ayyub, Swara Bhaskar",7.6,140,UA,Drama, Romance,Youtube
3305,Raazi,2018,Meghna Gulzar,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma",7.7,138,UA,Action," Drama,  Thriller",Hulu
3306,Rab Ne Bana Di Jodi,2008,Aditya Chopra,"Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina",7.2,167,U,Comedy," Drama,  Music",Youtube
3307,Rabbit Hole,2010,John Cameron Mitchell,"Nicole Kidman, Aaron Eckhart, Dianne Wiest, Miles Teller",7,91,PG-13,Drama,Drama,Amazon
3308,Rabbit-Proof Fence,2002,Phillip Noyce,"Everlyn Sampi, Tianna Sansbury, Kenneth Branagh, Laura Monaghan",7.4,94,PG,Biography, Drama,"Netflix, Vudu"
3309,Race,2016,Stephen Hopkins,"Stephan James, Jason Sudeikis, Eli Goree, Shanice Banton",7.1,134,UA,Biography," Drama,  Sport","Hulu, Amazon"
3310,Race 3,2018,Remo D'Souza,"Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez",1.9,160,UA,Action," Crime,  Thriller",Youtube
3311,Race to Witch Mountain,2009,Andy Fickman,"Dwayne Johnson, Carla Gugino, AnnaSophia Robb, Alexander Ludwig",5.7,98,U,Action," Adventure,  Family","Amazon, Netflix, Hulu, Vudu"
3312,Rachel Getting Married,2008,Jonathan Demme,"Anne Hathaway, Rosemarie DeWitt, Debra Winger, Sebastian Stan",6.7,113,R,Drama, Romance,Netflix
3313,Radhe,2021,Prabhu Deva,"Salman Khan, Disha Patani, Randeep Hooda, Jackie Shroff",1.9,135,UA,Action," Crime,  Thriller","Hulu, Amazon"
3314,Radhe Shyam,2022,K.K. Radhakrishna Kumar,"Prabhas, Pooja Hegde, Bhagyashree Patwardhan, Krishnamraju",5.3,138,UA,Drama, Romance,"Hulu, Amazon"
3315,Radio,2003,Michael Tollin,"Cuba Gooding Jr., Ed Harris, Debra Winger, S. Epatha Merkerson",6.9,109,PG,Biography," Drama,  Sport",Hulu
3316,Radio Days,1987,Woody Allen,"Mia Farrow, Dianne Wiest, Mike Starr, Paul Herman",7.4,88,U,Comedy,Comedy,"Vudu, Netflix"
3317,Raees,2017,Rahul Dholakia,"Shah Rukh Khan, Sunny Leone, Mahira Khan, Nawazuddin Siddiqui",6.6,143,UA,Action," Crime,  Drama","Netflix, Hulu"
3318,Raging Bull,1980,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent",8.2,129,A,Biography," Drama,  Sport","Hulu, Amazon"
3319,Raiders of the Lost Ark,1981,Steven Spielberg,"Harrison Ford, Karen Allen, Paul Freeman, John Rhys-Davies",8.4,115,A,Action, Adventure,Netflix
3320,Rain Man,1988,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",8,133,U,Drama,Drama,"Hulu, Amazon"
3321,Raising Arizona,1987,"Directors:Joel Coen, Ethan Coen","Nicolas Cage, Holly Hunter, Trey Wilson, John Goodman",7.3,94,U,Comedy, Crime,"Netflix, Vudu"
3322,Raising Helen,2004,Garry Marshall,"Kate Hudson, John Corbett, Joan Cusack, Hayden Panettiere",6,119,PG-13,Comedy," Drama,  Romance","Netflix, Amazon"
3323,Ralph Breaks the Internet,2018,"Directors:Phil Johnston, Rich Moore","John C. Reilly, Sarah Silverman, Gal Gadot, Taraji P. Henson",7,112,U,Animation," Adventure,  Comedy",Netflix
3324,Rambo,2008,Sylvester Stallone,"Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish",7,92,R,Action," Adventure,  Thriller","Netflix, Hulu"
3325,Rambo III,1988,Peter MacDonald,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith",5.8,102,A,Action," Adventure,  Thriller",None
3326,Rambo: First Blood Part II,1985,George P. Cosmatos,"Sylvester Stallone, Richard Crenna, Charles Napier, Steven Berkoff",6.5,96,Not Rated,Action," Adventure,  Thriller","Netflix, Hulu"
3327,Rambo: Last Blood,2019,Adrian Grunberg,"Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza",6.1,89,A,Action," Crime,  Thriller","Netflix, Hulu"
3328,Rampage,2018,Brad Peyton,"Dwayne Johnson, Naomie Harris, Malin Akerman, Jeffrey Dean Morgan",6.1,107,UA,Action," Adventure,  Sci-Fi","Netflix, Hulu"
3329,Ran,1985,Akira Kurosawa,"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke RyÃ»",8.2,162,U,Action," Drama,  War",Netflix
3330,Rang De Basanti,2006,Rakeysh Omprakash Mehra,"Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi",8.1,167,UA,Comedy," Crime,  Drama",Youtube
3331,Rango,2011,Gore Verbinski,"Johnny Depp, Isla Fisher, Timothy Olyphant, Abigail Breslin",7.2,107,U,Animation," Action,  Adventure",Hulu
3332,Ransom,1996,Ron Howard,"Mel Gibson, Gary Sinise, Rene Russo, Brawley Nolte",6.7,121,UA,Action," Crime,  Thriller","Netflix, Hulu"
3333,RashÃ´mon,1950,Akira Kurosawa,"ToshirÃ´ Mifune, Machiko KyÃ´, Masayuki Mori, Takashi Shimura",8.2,88,U,Crime," Drama,  Mystery","Vudu, Netflix"
3334,Rat Race,2001,Jerry Zucker,"Breckin Meyer, Amy Smart, Whoopi Goldberg, Vince Vieluf",6.4,112,PG-13,Action," Adventure,  Comedy","Netflix, Hulu"
3335,Ratatouille,2007,"Directors:Brad Bird, Jan Pinkava","Brad Garrett, Lou Romano, Patton Oswalt, Ian Holm",8.1,111,U,Animation," Adventure,  Comedy",Hulu
3336,Ratsasan,2018,Ram Kumar,"Vishnu Vishal, Amala Paul, Radha Ravi, Sangili Murugan",8.3,170,UA,Crime," Drama,  Mystery",Youtube
3337,Ravenous,1999,Antonia Bird,"Guy Pearce, Robert Carlyle, David Arquette, Jeremy Davies",6.9,101,A,Adventure," Horror,  Western",None
3338,Raw Deal,1986,John Irvin,"Arnold Schwarzenegger, Kathryn Harrold, Sam Wanamaker, Paul Shenar",5.5,106,A,Action," Crime,  Thriller",None
3339,Ray,2004,Taylor Hackford,"Jamie Foxx, Regina King, Kerry Washington, Clifton Powell",7.7,152,A,Biography," Drama,  Music",Youtube
3340,Raya and the Last Dragon,2021,"Directors:Don Hall, Carlos LÃ³pez Estrada, Paul Briggs, John Ripa","Kelly Marie Tran, Awkwafina, Gemma Chan, Izaac Wang",7.3,107,U,Animation," Action,  Adventure",Hulu
3341,Re-Animator,1985,Stuart Gordon,"Jeffrey Combs, Bruce Abbott, Barbara Crampton, David Gale",7.2,84,A,Comedy," Horror,  Sci-Fi",Vudu
3342,Ready or Not,2019,"Directors:Matt Bettinelli-Olpin, Tyler Gillett","Samara Weaving, Adam Brody, Mark O'Brien, Henry Czerny",6.8,95,A,Action," Comedy,  Horror","Netflix, Hulu"
3343,Ready Player One,2018,Steven Spielberg,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe",7.4,140,UA,Action," Adventure,  Sci-Fi",Hulu
3344,Real Genius,1985,Martha Coolidge,"Val Kilmer, Stacy Peralta, Daniel Ades, Andres Aybar",6.9,108,Not Rated,Comedy," Romance,  Sci-Fi",Hulu
3345,Real Steel,2011,Shawn Levy,"Hugh Jackman, Evangeline Lilly, Dakota Goyo, Anthony Mackie",7,127,UA,Action," Drama,  Sci-Fi","Netflix, Hulu"
3346,Reality Bites,1994,Ben Stiller,"Winona Ryder, Ethan Hawke, Janeane Garofalo, Steve Zahn",6.6,99,U,Comedy," Drama,  Romance","Amazon, Netflix, Hulu, Vudu"
3347,Rear Window,1954,Alfred Hitchcock,"James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter",8.5,112,U,Mystery, Thriller,Netflix
3348,Rebecca,2020,Ben Wheatley,"Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes",6,123,18,Drama," Mystery,  Romance","Amazon, Netflix, Hulu"
3349,Rebecca,1940,Alfred Hitchcock,"Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson",8.1,130,Not Rated,Drama," Film-Noir,  Mystery","Hulu, Amazon"
3350,Rebel Without a Cause,1955,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus",7.6,111,U,Drama,Drama,Hulu
3351,Recep Ivedik,2008,Togan GÃ¶kbakar,"Sahan GÃ¶kbakar, Fatma Toptas, Tulug Ã‡izgen, Ismail Hakki ÃœrÃ¼n",4.8,90,Not Rated,Comedy,Comedy,Amazon
3352,RED,2010,Robert Schwentke,"Bruce Willis, Helen Mirren, Morgan Freeman, Mary-Louise Parker",7,111,UA,Action," Comedy,  Crime","Netflix, Hulu"
3353,RED 2,2013,Dean Parisot,"Bruce Willis, Helen Mirren, John Malkovich, Anthony Hopkins",6.6,116,UA,Action," Comedy,  Crime","Netflix, Hulu"
3354,Red Dawn,1984,John Milius,"Patrick Swayze, C. Thomas Howell, Lea Thompson, Charlie Sheen",6.3,114,U,Action," Drama,  Thriller","Netflix, Hulu"
3355,Red Dawn,2012,Dan Bradley,"Chris Hemsworth, Isabel Lucas, Josh Hutcherson, Josh Peck",5.3,93,A,Action, Drama,"Netflix, Vudu"
3356,Red Dragon,2002,Brett Ratner,"Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel",7.2,124,A,Crime," Drama,  Thriller","Netflix, Amazon"
3357,Red Heat,1988,Walter Hill,"Arnold Schwarzenegger, Jim Belushi, Peter Boyle, Ed O'Ross",6.1,104,A,Action," Comedy,  Crime","Netflix, Hulu"
3358,Red Lights,2012,Rodrigo CortÃ©s,"Sigourney Weaver, Robert De Niro, Cillian Murphy, Elizabeth Olsen",6.2,114,A,Drama," Fantasy,  Mystery",Netflix
3359,Red Notice,2021,Rawson Marshall Thurber,"Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya",6.3,118,13,Action," Comedy,  Thriller","Netflix, Hulu"
3360,Red Planet,2000,Antony Hoffman,"Val Kilmer, Carrie-Anne Moss, Tom Sizemore, Benjamin Bratt",5.7,106,UA,Action," Sci-Fi,  Thriller",Hulu
3361,Red Riding Hood,2011,Catherine Hardwicke,"Amanda Seyfried, Lukas Haas, Gary Oldman, Billy Burke",5.4,100,PG-13,Fantasy," Horror,  Mystery","Amazon, Netflix, Hulu, Vudu"
3362,Red River,1948,"Directors:Howard Hawks, Arthur Rosson","John Wayne, Montgomery Clift, Joanne Dru, Walter Brennan",7.8,133,Not Rated,Drama, Western,"Hulu, Amazon"
3363,Red Sparrow,2018,Francis Lawrence,"Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling",6.6,140,A,Action," Drama,  Thriller","Netflix, Hulu"
3364,Red State,2011,Kevin Smith,"Michael Parks, Melissa Leo, John Goodman, Michael Angarano",6.1,88,R,Action," Crime,  Horror","Netflix, Hulu"
3365,Red Tails,2012,Anthony Hemingway,"Cuba Gooding Jr., Gerald McRaney, David Oyelowo, Andre Royo",5.9,125,PG-13,Action," Drama,  History","Hulu, Amazon"
3366,Redirected,2014,Emilis Velyvis,"Vinnie Jones, Scot Williams, Gil Darnell, Oliver Jackson",6.4,99,Not Rated,Action," Comedy,  Crime","Netflix, Hulu"
3367,Regarding Henry,1991,Mike Nichols,"Harrison Ford, Annette Bening, Michael Haley, Stanley Swerdlow",6.7,108,U,Drama, Romance,Hulu
3368,Regression,2015,Alejandro Amenábar,"Ethan Hawke, David Thewlis, Emma Watson, Dale Dickey",5.6,106,R,Adventure," Crime,  Drama",Hulu
3369,Reign of Fire,2002,Rob Bowman,"Matthew McConaughey, Christian Bale, Izabella Scorupco, Gerard Butler",6.2,101,UA,Action," Adventure,  Fantasy","Netflix, Hulu"
3370,Reign Over Me,2007,Mike Binder,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler",7.4,124,R,Drama,Drama,"Hulu, Amazon"
3371,Reindeer Games,2000,John Frankenheimer,"Ben Affleck, Gary Sinise, Charlize Theron, James Frain",5.8,104,R,Action," Adventure,  Crime",None
3372,Reis,2017,HÃ¼daverdi Yavuz,"Orhan Aydin, Ã–zlem Balci, Volkan Basaran, Reha Beyoglu",1,108,Not Rated,Biography, Drama,Hulu
3373,Relatos salvajes,2014,DamiÃ¡n Szifron,"DarÃ­o Grandinetti, MarÃ­a Marull, MÃ³nica Villa, Diego Starosta",8.1,122,18,Comedy," Drama,  Thriller","Amazon, Netflix, Hulu"
3374,Relic,2020,Natalie Erika James,"Robyn Nevin, Emily Mortimer, Bella Heathcote, Steve Rodgers",6,89,R,Drama," Horror,  Mystery","Vudu, Netflix"
3375,Remember,2015,Atom Egoyan,"Christopher Plummer, Kim Roberts, Amanda Smith, Martin Landau",7.4,94,R,Drama," Mystery,  Thriller","Netflix, Vudu"
3376,Remember Me,2010,Allen Coulter,"Robert Pattinson, Emilie de Ravin, Caitlyn Rund, MoisÃ©s Acevedo",7.1,113,16,Drama, Romance,"Netflix, Hulu"
3377,Remember the Titans,2000,Boaz Yakin,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst",7.8,113,U,Biography," Drama,  Sport",Netflix
3378,Reminiscence,2021,Lisa Joy,"Hugh Jackman, Rebecca Ferguson, Thandiwe Newton, Cliff Curtis",5.8,116,UA,Mystery," Romance,  Sci-Fi",Netflix
3379,Rendition,2007,Gavin Hood,"Reese Witherspoon, Jake Gyllenhaal, Peter Sarsgaard, Alan Arkin",6.8,122,R,Drama, Thriller,"Netflix, Amazon"
3380,Reno 911!: Miami,2007,Robert Ben Garant,"Thomas Lennon, Robert Ben Garant, Kerri Kenney, Lennie Loftin",5.9,80,R,Comedy, Crime,Vudu
3381,Rent,2005,Chris Columbus,"Taye Diggs, Wilson Jermaine Heredia, Rosario Dawson, Anthony Rapp",6.8,135,A,Drama," Musical,  Romance","Hulu, Amazon"
3382,Replicas,2018,Jeffrey Nachmanoff,"Keanu Reeves, Alice Eve, Thomas Middleditch, John Ortiz",5.4,107,PG-13,Drama," Sci-Fi,  Thriller",Hulu
3383,Repo Man,1984,Alex Cox,"Harry Dean Stanton, Emilio Estevez, Tracey Walter, Olivia Barash",6.9,92,Not Rated,Action," Comedy,  Crime","Netflix, Hulu"
3384,Repo Men,2010,Miguel Sapochnik,"Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber",6.3,111,UA,Action," Sci-Fi,  Thriller","Netflix, Hulu"
3385,Repulsion,1965,Roman Polanski,"Catherine Deneuve, Ian Hendry, John Fraser, Yvonne Furneaux",7.6,105,Not Rated,Drama," Horror,  Thriller",None
3386,Requiem for a Dream,2000,Darren Aronofsky,"Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans",8.3,102,A,Drama,Drama,None
3387,Rescue Dawn,2006,Werner Herzog,"Christian Bale, Steve Zahn, Jeremy Davies, Zach Grenier",7.3,120,PG-13,Adventure," Biography,  War","Netflix, Amazon"
3388,Reservoir Dogs,1992,Quentin Tarantino,"Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn",8.3,99,15+,Crime, Thriller,"Amazon, Netflix"
3389,Resident Evil,2002,Paul W.S. Anderson,"Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce",6.6,100,A,Action," Horror,  Sci-Fi","Netflix, Hulu"
3390,Resident Evil: Afterlife,2010,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Wentworth Miller, Kim Coates",5.8,96,UA,Action," Horror,  Sci-Fi","Amazon, Netflix, Hulu, Vudu"
